,id,title,location,city,price,original_price,discount,m2,hab,floor,air,terrace,storage,elevator,garage,outside,wardrobes,pool,garden,satus,energy,co2
171,106089341,Piso en venta en calle de Lope de Vega,El Poblenou, Barcelona,419000,419000,0,89.0,4.0,Bajo exterior con ascensor,True,True,False,True,False,True,False,False,False,Buen estado,,
172,101466105,Piso en venta en paseo Taulat,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,1300000,1300000,0,128.0,3.0,Planta 12ª exterior con ascensor,True,True,False,True,True,True,False,True,False,Buen estado,,
173,105992509,Piso en venta en calle de Nàpols,El Parc i la Llacuna del Poblenou, Barcelona,450000,450000,0,73.0,3.0,Planta 6ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,
174,105997881,Piso en venta en calle de Pallars,El Poblenou, Barcelona,450000,450000,0,79.0,3.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,
175,105838398,Piso en venta en calle de Llagostera,El Camp de l'Arpa del Clot, Barcelona,320000,320000,0,62.0,2.0,Planta 3ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,
176,104830762,Piso en venta en calle de Josep Pla,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,769000,769000,0,131.0,2.0,Bajo exterior con ascensor,True,True,False,True,False,True,True,True,False,Buen estado,21,
177,103792991,Piso en venta en El Clot,Sant Martí, Barcelona,610000,610000,0,142.0,3.0,Planta 4ª exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,
178,106080772,Ático en venta en rambla del Poblenou,El Poblenou, Barcelona,399000,399000,0,75.0,3.0,Planta 4ª exterior sin ascensor,True,False,False,True,False,True,True,False,False,Buen estado,1,1.0
179,105904313,Piso en venta en calle del Perelló,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,850000,850000,0,109.0,3.0,Planta 3ª exterior con ascensor,True,True,False,True,False,True,True,True,False,Buen estado,,
180,101474414,Piso en venta en paseo del Taulat,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,1500000,1500000,0,125.0,3.0,Planta 7ª exterior con ascensor,True,True,True,True,True,True,False,True,False,Buen estado,,
181,105686740,Piso en venta en calle de Còrsega,El Camp de l'Arpa del Clot, Barcelona,300000,300000,0,55.0,1.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,False,False,False,Buen estado,,
182,105358871,Piso en venta en calle de la Marina,La Vila Olímpica del Poblenou, Barcelona,447000,447000,0,75.0,3.0,Planta 7ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,
183,105394979,Piso en venta en calle de Veneçuela,Provençals del Poblenou, Barcelona,320000,320000,0,69.0,3.0,Planta 2ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,
184,103305559,Dúplex en venta en Passatge de Mas de Roda,El Poblenou, Barcelona,795000,795000,0,139.0,2.0,Bajo exterior con ascensor,True,False,False,True,True,True,False,False,False,Buen estado,158,
185,105728624,Ático en venta en avenida Diagonal,Provençals del Poblenou, Barcelona,520000,520000,0,90.0,2.0,Planta 9ª exterior con ascensor,True,True,False,True,False,True,False,False,False,Buen estado,,
186,100636474,Piso en venta en calle de Josep Pla,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,769000,769000,0,106.0,2.0,Bajo exterior con ascensor,True,True,False,True,False,True,True,True,False,Buen estado,,
187,98268695,Piso en venta en paseo de Garcia Fària,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,1100000,1100000,0,133.0,3.0,Planta 10ª exterior con ascensor,True,True,True,True,True,True,True,True,False,Buen estado,138,24.0
188,106078749,Piso en venta en avenida Meridiana,El Camp de l'Arpa del Clot, Barcelona,520000,520000,0,122.0,4.0,,False,True,False,True,False,True,False,False,False,A reformar,,
189,106098024,Piso en venta en El Poblenou,Sant Martí, Barcelona,439900,439900,0,94.0,4.0,Planta 5ª exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,156,47.0
190,106077976,Piso en venta en calle de la Selva de Mar,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,1150000,1150000,0,168.0,3.0,Planta 9ª exterior con ascensor,True,True,True,True,True,True,False,True,False,Buen estado,,
