id,title,location,city,price,original_price,discount,m2,rooms,air,terrace,storage,garage,outside,wardrobes,pool,garden,status,satus,has_elevator,property_type,floor_number,price_m2
105499844,Piso en venta en calle de la Lluna,El,"Raval,",125000.0,149000,0,46.0,2.0,0,0,0,0,0,0,0,0,0,,0,1,1.0,2717.391304347826
105946146,"Piso en venta en calle de la Reina Amàlia, 45",El,"Raval,",355000.0,355000,0,83.0,3.0,0,0,0,0,1,0,0,0,0,,1,2,1.0,4277.108433734939
105929731,"Piso en venta en calle d'Escudellers Blancs, 8",El,"Gòtic,",380000.0,380000,0,92.0,3.0,0,0,0,0,1,0,0,0,0,,0,2,2.0,4130.434782608696
105880198,Piso en venta en paseo del Born,Sant,Pere,295000.0,410000,0,55.0,1.0,1,0,0,0,1,1,0,0,0,,0,2,5.0,5363.636363636364
105056630,Estudio en venta en calle d'En Cortines,Sant,Pere,450000.0,450000,0,80.0,3.0,1,1,0,0,1,0,0,0,0,,1,2,0.0,5625.0
104900424,Piso en venta en calle de la Mediterrània,La,"Barceloneta,",339000.0,345000,0,55.0,2.0,1,0,0,0,0,0,0,0,0,,0,0,2.0,6163.636363636364
96489847,Piso en venta en Calders,Sant,Pere,249000.0,254900,0,60.0,2.0,1,0,0,0,1,0,0,0,0,,0,2,4.0,4150.0
100838574,Piso en venta en calle de les Carretes,El,"Raval,",170000.0,170000,0,53.0,1.0,1,0,0,0,1,0,0,0,0,,0,2,2.0,3207.5471698113206
96101409,Piso en venta en El Gòtic,Ciutat,"Vella,",300000.0,300000,0,103.0,2.0,1,0,0,0,1,0,0,0,0,,0,2,4.0,2912.621359223301
94576165,Piso en venta en El Raval,Ciutat,"Vella,",1100000.0,1100000,0,211.0,3.0,1,1,1,0,1,1,0,0,0,,1,2,2.0,5213.270142180095
94421714,Piso en venta en El Raval,Ciutat,"Vella,",495000.0,495000,0,118.0,3.0,0,1,0,0,1,1,0,0,0,,1,2,4.0,4194.9152542372885
101546838,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",660000.0,660000,0,125.0,3.0,0,0,0,0,1,1,0,0,0,,0,2,1.0,5280.0
104369515,Piso en venta en El Gòtic,Ciutat,"Vella,",470000.0,470000,0,78.0,1.0,0,0,0,0,1,0,0,0,0,,1,2,1.0,6025.641025641025
94421714,Piso en venta en El Raval,Ciutat,"Vella,",495000.0,495000,0,118.0,3.0,0,1,0,0,1,1,0,0,0,,1,2,4.0,4194.9152542372885
92136433,Piso en venta en El Gòtic,Ciutat,"Vella,",325000.0,325000,0,62.0,2.0,1,0,0,0,1,1,0,0,0,,1,2,1.0,5241.935483870968
103975650,Ático en venta en El Gòtic,Ciutat,"Vella,",650000.0,650000,0,90.0,4.0,0,0,0,0,1,0,0,0,0,,0,2,5.0,7222.222222222223
93777468,Piso en venta en La Barceloneta,Ciutat,"Vella,",550000.0,550000,0,110.0,2.0,0,0,0,0,1,0,0,0,0,,1,2,0.0,5000.0
96101409,Piso en venta en El Gòtic,Ciutat,"Vella,",300000.0,300000,0,103.0,2.0,1,0,0,0,1,0,0,0,0,,0,2,4.0,2912.621359223301
103443535,Piso en venta en El Gòtic,Ciutat,"Vella,",610000.0,610000,0,99.0,2.0,1,1,0,1,1,0,0,0,0,,1,2,1.0,6161.616161616162
105936055,Piso en venta en calle del Carme,El,"Raval,",315000.0,315000,0,90.0,2.0,0,0,0,0,1,0,0,0,0,,1,2,2.0,3500.0
105106957,Piso en venta en El Gòtic,Ciutat,"Vella,",450000.0,450000,0,73.0,2.0,1,0,0,0,1,0,0,0,0,,1,2,2.0,6164.3835616438355
105339422,Piso en venta en El Raval,Ciutat,"Vella,",449000.0,449000,0,72.0,2.0,1,0,0,0,1,0,0,0,0,,1,2,1.0,6236.111111111111
105201370,Piso en venta en El Raval,Ciutat,"Vella,",395000.0,395000,0,49.0,2.0,1,0,0,0,1,0,0,0,0,,0,2,2.0,8061.224489795918
88005203,Piso en venta en El Raval,Ciutat,"Vella,",365000.0,365000,0,79.0,2.0,1,1,0,0,1,0,0,0,0,,1,2,4.0,4620.2531645569625
95041067,Piso en venta en El Gòtic,Ciutat,"Vella,",1600000.0,1600000,0,646.0,3.0,0,0,0,0,1,0,0,0,0,,0,0,2.0,2476.780185758514
104784824,Piso en venta en El Raval,Ciutat,"Vella,",270000.0,270000,0,62.0,1.0,0,0,0,0,1,0,0,0,0,,0,2,2.0,4354.8387096774195
94518092,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",650000.0,650000,0,116.0,1.0,0,0,0,0,1,0,0,0,0,,1,2,3.0,5603.448275862069
103748358,Piso en venta en calle d'En Botella,El,"Raval,",199000.0,199000,0,57.0,1.0,0,0,0,0,0,0,0,0,0,,1,0,2.0,3491.2280701754385
105107657,Piso en venta en El Gòtic,Ciutat,"Vella,",515000.0,515000,0,90.0,3.0,0,0,0,0,1,1,0,0,0,,1,2,2.0,5722.222222222223
105120540,Piso en venta en La Barceloneta,Ciutat,"Vella,",460000.0,460000,0,65.0,2.0,1,0,0,0,1,0,0,0,0,,1,2,3.0,7076.923076923077
104702248,Piso en venta en La Barceloneta,Ciutat,"Vella,",465000.0,465000,0,70.0,3.0,0,0,0,0,1,0,0,0,0,,0,2,2.0,6642.857142857143
102069630,Piso en venta en El Raval,Ciutat,"Vella,",365000.0,365000,0,67.0,3.0,0,0,0,1,1,0,0,0,0,,1,2,3.0,5447.761194029851
102010026,Estudio en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",890000.0,890000,0,158.0,3.0,1,0,1,0,1,1,0,0,0,,1,2,1.0,5632.911392405063
105378779,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",599000.0,599000,0,126.0,3.0,0,0,0,0,1,0,0,0,0,,0,2,1.0,4753.9682539682535
105978535,Piso en venta en calle dels Salvador,El,"Raval,",149000.0,149000,0,38.0,2.0,0,0,0,0,0,0,0,0,0,,0,0,3.0,3921.0526315789475
104693073,Piso en venta en El Raval,Ciutat,"Vella,",339000.0,339000,0,70.0,2.0,1,0,0,0,1,0,0,0,0,,1,2,2.0,4842.857142857143
105899850,Piso en venta en calle d'Obradors,El,"Gòtic,",243000.0,243000,0,88.0,4.0,0,0,0,0,1,1,0,0,0,,0,2,4.0,2761.3636363636365
104842150,Ático en venta en El Raval,Ciutat,"Vella,",260000.0,260000,0,45.0,1.0,1,1,0,0,1,0,0,0,0,,0,2,5.0,5777.777777777777
102104027,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",985000.0,985000,0,138.0,3.0,0,0,0,0,1,0,0,0,0,,1,2,4.0,7137.68115942029
105702512,Ático en venta en El Raval,Ciutat,"Vella,",375000.0,375000,0,69.0,3.0,0,0,0,0,1,0,0,0,0,,0,2,3.0,5434.782608695652
102971305,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",240000.0,240000,0,34.0,1.0,1,0,0,0,1,0,0,0,0,,0,2,4.0,7058.823529411765
104597577,Piso en venta en El Gòtic,Ciutat,"Vella,",695000.0,695000,0,181.0,4.0,0,0,0,0,1,0,0,0,0,,1,2,3.0,3839.779005524862
105978535,Piso en venta en calle dels Salvador,El,"Raval,",149000.0,149000,0,38.0,2.0,0,0,0,0,0,0,0,0,0,,0,0,3.0,3921.0526315789475
105120540,Piso en venta en La Barceloneta,Ciutat,"Vella,",460000.0,460000,0,65.0,2.0,1,0,0,0,1,0,0,0,0,,1,2,3.0,7076.923076923077
104875165,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",295000.0,295000,0,62.0,1.0,0,0,0,0,1,0,0,0,0,,0,2,4.0,4758.064516129032
94518092,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",650000.0,650000,0,116.0,1.0,0,0,0,0,1,0,0,0,0,,1,2,3.0,5603.448275862069
103735827,Piso en venta en calle Botella,El,"Raval,",199000.0,199000,0,57.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,3491.2280701754385
104868415,Piso en venta en La Barceloneta,Ciutat,"Vella,",295000.0,295000,0,40.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,7375.0
105300948,Piso en venta en El Raval,Ciutat,"Vella,",350000.0,350000,0,92.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,3804.3478260869565
105121630,Ático en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",220000.0,220000,0,28.0,1.0,1,1,0,0,1,0,0,0,0,Buen estado,0,0,2.0,7857.142857142857
105590737,Piso en venta en El Raval,Ciutat,"Vella,",350000.0,350000,0,76.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,4605.263157894737
105527079,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",355000.0,355000,0,79.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,4493.670886075949
105907158,Piso en venta en calle Baixada de Santa Eulàlia,El,"Gòtic,",659000.0,669000,0,145.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,4.0,4544.827586206897
103876136,Piso en venta en calle del Doctor Aiguader,Sant,Pere,360000.0,360000,0,55.0,1.0,0,0,0,0,0,0,0,0,0,Buen estado,1,0,3.0,6545.454545454545
103701322,Piso en venta en calle Botella,El,"Raval,",199000.0,199000,0,57.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,3491.2280701754385
104313016,Estudio en venta en El Gòtic,Ciutat,"Vella,",295000.0,295000,0,55.0,3.0,0,0,0,0,1,1,0,0,0,Buen estado,0,1,2.0,5363.636363636364
102047622,Piso en venta en calle Riereta,El,"Raval,",535000.0,535000,0,61.0,1.0,1,1,0,0,1,0,0,0,0,Nueva,1,2,4.0,8770.491803278688
105982787,"Estudio en venta en calle de Sant Gil, 6",El,"Raval,",210000.0,210000,0,48.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,4375.0
100339282,Estudio en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",1065000.0,1065000,0,130.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,8192.307692307691
104017612,Piso en venta en via Laietana,Sant,Pere,295000.0,295000,0,75.0,1.0,1,0,0,0,0,0,0,0,0,Buen estado,0,0,2.0,3933.3333333333335
104304879,Piso en venta en calle Riereta,El,"Raval,",525000.0,525000,0,58.0,1.0,1,1,0,0,1,0,0,0,0,Nueva,1,2,4.0,9051.724137931034
104788131,"Piso en venta en calle dels Banys Nous, 14",El,"Gòtic,",575000.0,575000,0,93.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,6182.795698924731
104785976,"Piso en venta en calle de Gombau, 14",Sant,Pere,290000.0,290000,0,73.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,3.0,3972.6027397260273
105797096,Piso en venta en calle de Lancaster,El,"Raval,",830000.0,830000,0,128.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,0.0,6484.375
105797152,Ático en venta en calle de Lancaster,El,"Raval,",895000.0,895000,0,116.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,6.0,7715.517241379311
105936717,Piso en venta en calle de l'Arc de Sant Silvestre,Sant,Pere,550000.0,550000,0,109.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,1.0,5045.871559633028
104197455,"Piso en venta en calle del Doctor Giné i Partagàs, 12",La,"Barceloneta,",250000.0,250000,0,36.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,3.0,6944.444444444444
100630093,Piso en venta en calle dels Flassaders,Sant,Pere,315000.0,315000,0,92.0,3.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,4.0,3423.913043478261
105796734,Piso en venta en calle de Lancaster,El,"Raval,",355000.0,355000,0,53.0,1.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,3.0,6698.11320754717
101433375,"Piso en venta en calle de Salomó ben Adret, 3",El,"Gòtic,",890000.0,890000,0,283.0,2.0,0,0,0,0,1,1,0,0,0,Buen estado,0,2,1.0,3144.8763250883394
105797096,Piso en venta en calle de Lancaster,El,"Raval,",830000.0,830000,0,128.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,0.0,6484.375
105936717,Piso en venta en calle de l'Arc de Sant Silvestre,Sant,Pere,550000.0,550000,0,109.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,1.0,5045.871559633028
101593374,Piso en venta en calle de la Palla,El,"Gòtic,",695000.0,695000,0,120.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,5791.666666666667
98060863,Ático en venta en calle Lancaster,El,"Raval,",895000.0,895000,0,83.0,2.0,0,1,0,0,1,0,0,0,0,Nueva,1,2,4.0,10783.132530120482
105943538,Piso en venta en calle de les Jonqueres,Sant,Pere,290000.0,290000,0,74.0,2.0,1,0,0,0,0,0,0,0,0,Buen estado,0,1,1.0,3918.9189189189187
105908903,Piso en venta en calle de Sant Antoni Abat,El,"Raval,",142000.0,142000,0,70.0,3.0,0,0,0,0,1,0,0,0,0,A reformar,0,0,2.0,2028.5714285714287
104379721,"Estudio en venta en calle Sant Antoni Abat, 17",El,"Raval,",329000.0,329000,0,57.0,3.0,1,0,0,0,1,0,0,0,0,Nueva,1,2,4.0,5771.929824561404
104379711,"Ático en venta en calle Sant Antoni Abat, 17",El,"Raval,",420000.0,420000,0,65.0,3.0,1,1,1,0,1,0,0,0,0,Nueva,1,2,5.0,6461.538461538462
105898549,Piso en venta en calle de Vistalegre,El,"Raval,",137000.0,137000,0,55.0,3.0,0,0,0,0,0,0,0,0,0,A reformar,0,1,0.0,2490.909090909091
104379614,"Estudio en venta en calle Sant Antoni Abat, 17",El,"Raval,",300000.0,300000,0,52.0,3.0,1,0,0,0,0,0,0,0,0,Nueva,1,1,3.0,5769.2307692307695
104379720,"Estudio en venta en calle Sant Antoni Abat, 17",El,"Raval,",320000.0,320000,0,57.0,3.0,1,0,0,0,1,0,0,0,0,Nueva,1,2,3.0,5614.035087719299
104379722,"Estudio en venta en calle Sant Antoni Abat, 17",El,"Raval,",315000.0,315000,0,52.0,3.0,1,0,0,0,0,0,0,0,0,Nueva,1,1,4.0,6057.692307692308
104792865,Piso en venta en calle de la Cera,El,"Raval,",475000.0,490000,0,78.0,2.0,1,0,0,0,1,0,1,0,0,Buen estado,1,2,4.0,6089.74358974359
105585612,Piso en venta en calle Gíriti,Sant,Pere,255000.0,260000,0,77.0,2.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,4.0,3311.688311688312
105886566,Piso en venta en calle dels Assaonadors,Sant,Pere,390000.0,390000,0,101.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,3861.3861386138615
104379723,"Ático en venta en calle Sant Antoni Abat, 17",El,"Raval,",390000.0,390000,0,55.0,3.0,0,0,0,0,0,0,0,0,0,No especificado,1,1,5.0,7090.909090909091
105821194,"Piso en venta en calle de Sant Pere Mitjà, 52",Sant,Pere,175000.0,175000,0,45.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,3888.8888888888887
104379726,"Estudio en venta en calle Sant Antoni Abat, 17",El,"Raval,",310000.0,310000,0,57.0,3.0,0,0,0,0,0,0,0,0,0,No especificado,1,2,2.0,5438.596491228071
104379680,"Estudio en venta en calle Sant Antoni Abat, 17",El,"Raval,",290000.0,290000,0,52.0,3.0,0,0,0,0,0,0,0,0,0,No especificado,1,1,2.0,5576.923076923077
104379710,"Ático en venta en calle Sant Antoni Abat, 17",El,"Raval,",480000.0,480000,0,65.0,3.0,0,0,0,0,0,0,0,0,0,No especificado,1,1,1.0,7384.615384615385
105793605,Piso en venta en calle de la Cera,El,"Raval,",475000.0,490000,0,78.0,2.0,1,0,1,0,1,0,1,0,0,Buen estado,1,2,4.0,6089.74358974359
105881960,Piso en venta en calle del Mar,La,"Barceloneta,",189000.0,199000,0,76.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,0.0,2486.842105263158
105181373,"Piso en venta en calle Canuda, 37",El,"Gòtic,",570000.0,570000,0,99.0,2.0,1,1,0,0,1,1,0,0,0,Nueva,1,2,3.0,5757.575757575758
105259838,"Piso en venta en calle Canuda, 37",El,"Gòtic,",530000.0,530000,0,99.0,2.0,1,1,0,0,1,1,0,0,0,Nueva,1,2,1.0,5353.535353535353
104595129,Piso en venta en calle d'Avinyó s/n,El,"Gòtic,",485000.0,485000,0,85.0,2.0,1,0,0,0,0,0,0,0,0,Buen estado,0,0,2.0,5705.882352941177
105007871,"Piso en venta en calle de Sant Rafael, 27",El,"Raval,",95000.0,95000,0,41.0,2.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,4.0,2317.0731707317073
103933295,Piso en venta en La Barceloneta,Ciutat,"Vella,",189000.0,189000,0,33.0,2.0,1,0,0,0,1,0,0,0,0,A reformar,0,2,1.0,5727.272727272727
105577706,"Estudio en venta en calle de Grau i Torras, 47",La,"Barceloneta,",235000.0,235000,0,30.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,0.0,7833.333333333333
104772214,"Ático en venta en calle Sant Antoni Abat, 17",El,"Raval,",420000.0,420000,0,65.0,1.0,1,1,0,0,1,0,0,0,0,Nueva,1,2,3.0,6461.538461538462
105844648,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",395000.0,395000,0,75.0,2.0,0,0,0,0,0,0,0,0,0,Buen estado,0,0,2.0,5266.666666666667
105775940,Piso en venta en calle de les Jonqueres,Sant,Pere,290000.0,290000,0,74.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,3918.9189189189187
105846340,Piso en venta en calle de les Jonqueres,Sant,Pere,290000.0,290000,0,74.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,3918.9189189189187
104772095,"Piso en venta en calle Sant Antoni Abat, 17",El,"Raval,",315000.0,315000,0,52.0,1.0,1,1,0,0,0,0,0,0,0,Nueva,1,1,2.0,6057.692307692308
105969512,Piso en venta en calle d'En Roig,El,"Raval,",173000.0,173000,0,56.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,3089.285714285714
103933295,Piso en venta en La Barceloneta,Ciutat,"Vella,",189000.0,189000,0,33.0,2.0,1,0,0,0,1,0,0,0,0,A reformar,0,2,1.0,5727.272727272727
104625758,"Piso en venta en avenida de Francesc Cambó, 19",Sant,Pere,620000.0,620000,0,120.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,5166.666666666667
104772214,"Ático en venta en calle Sant Antoni Abat, 17",El,"Raval,",420000.0,420000,0,65.0,1.0,1,1,0,0,1,0,0,0,0,Nueva,1,2,3.0,6461.538461538462
104772233,"Piso en venta en calle Sant Antoni Abat, 17",El,"Raval,",300000.0,300000,0,52.0,1.0,1,1,0,0,0,0,0,0,0,Nueva,1,1,1.0,5769.2307692307695
105404245,Piso en venta en calle d'Estruc,El,"Gòtic,",338000.0,338000,0,67.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,4.0,5044.776119402985
104772099,"Dúplex en venta en calle Sant Antoni Abat, 17",El,"Raval,",480000.0,480000,0,93.0,3.0,1,1,0,0,0,0,0,0,0,Nueva,1,1,0.0,5161.290322580645
104772221,"Ático en venta en calle Sant Antoni Abat, 17",El,"Raval,",390000.0,390000,0,55.0,1.0,1,1,0,0,0,0,0,0,0,Nueva,1,1,3.0,7090.909090909091
104772239,"Piso en venta en calle Sant Antoni Abat, 17",El,"Raval,",320000.0,320000,0,57.0,1.0,1,1,0,0,1,0,0,0,0,Nueva,1,2,1.0,5614.035087719299
103876693,"Ático en venta en calle Nou de Sant Francesc, 7",El,"Gòtic,",595000.0,595000,0,119.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,5000.0
105577706,"Estudio en venta en calle de Grau i Torras, 47",La,"Barceloneta,",235000.0,235000,0,30.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,0.0,7833.333333333333
104846938,Piso en venta en calle de les Semoleres,Sant,Pere,345000.0,345000,0,62.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,5564.5161290322585
103167326,Piso en venta en calle Trafalgar,Sant,Pere,1180000.0,1180000,0,213.0,5.0,1,1,1,0,1,1,0,0,0,Buen estado,0,0,2.0,5539.906103286385
103978395,Piso en venta en via Laietana,Sant,Pere,649000.0,649000,0,143.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,4538.461538461538
87988791,Piso en venta en via Layetana,Sant,Pere,1125000.0,1125000,0,118.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,9533.898305084746
104772094,"Piso en venta en calle Sant Antoni Abat, 17",El,"Raval,",290000.0,290000,0,52.0,1.0,1,1,0,0,0,0,0,0,0,Nueva,0,0,2.0,5576.923076923077
105883289,"Piso en venta en calle de Santa Anna, 21",El,"Gòtic,",675000.0,675000,0,80.0,2.0,1,0,1,0,1,0,0,0,0,Buen estado,1,2,4.0,8437.5
103460338,Piso en venta en calle d'Estruc,El,"Gòtic,",329000.0,329000,0,81.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,4.0,4061.7283950617284
105230232,Piso en venta en via Laietana,Sant,Pere,649000.0,649000,0,143.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,4538.461538461538
104249572,Piso en venta en calle de la Lluna,El,"Raval,",287000.0,287000,0,74.0,2.0,0,0,0,0,0,0,0,0,0,A reformar,1,0,1.0,3878.3783783783783
104772120,"Piso en venta en calle Sant Antoni Abat, 17",El,"Raval,",310000.0,310000,0,57.0,1.0,1,1,0,0,1,0,0,0,0,Nueva,0,0,2.0,5438.596491228071
104013841,Piso en venta en calle de la Carabassa,El,"Gòtic,",393000.0,393000,0,110.0,4.0,0,0,0,0,0,0,0,0,0,A reformar,0,1,2.0,3572.7272727272725
96405862,Piso en venta en calle de Sidé,Sant,Pere,260000.0,260000,0,60.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,3.0,4333.333333333333
98727458,Piso en venta en calle del Fonollar,Sant,Pere,399000.0,399000,0,81.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,4925.925925925926
99487952,Piso en venta en calle de Peracamps,El,"Raval,",349000.0,349000,0,71.0,3.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,0.0,4915.492957746479
102919740,Piso en venta en El Gòtic,Ciutat,"Vella,",698000.0,698000,0,138.0,2.0,1,0,0,0,1,0,1,0,0,Buen estado,1,2,3.0,5057.971014492754
105922062,Piso en venta en calle de l'Argenter,Sant,Pere,523848.0,523848,0,131.0,2.0,1,1,0,0,0,0,0,0,0,Buen estado,0,1,0.0,3998.8396946564885
99487952,Piso en venta en calle de Peracamps,El,"Raval,",349000.0,349000,0,71.0,3.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,0.0,4915.492957746479
98727458,Piso en venta en calle del Fonollar,Sant,Pere,399000.0,399000,0,81.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,4925.925925925926
102919740,Piso en venta en El Gòtic,Ciutat,"Vella,",698000.0,698000,0,138.0,2.0,1,0,0,0,1,0,1,0,0,Buen estado,1,2,3.0,5057.971014492754
105264861,Piso en venta en calle de Berenguer Mallol,La,"Barceloneta,",205000.0,205000,0,38.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,5394.736842105263
105557827,Piso en venta en calle de Sant Gil,El,"Raval,",125000.0,125000,0,37.0,1.0,0,0,0,0,0,0,0,0,0,A reformar,0,0,2.0,3378.3783783783783
105922287,Piso en venta en calle de l'Argenter,Sant,Pere,468520.0,468520,0,100.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,2.0,4685.2
105922181,Piso en venta en calle de l'Argenter,Sant,Pere,725868.0,725868,0,161.0,3.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,1.0,4508.496894409938
103877217,Piso en venta en calle de la Comtessa de Sobradiel,El,"Gòtic,",345000.0,360000,0,140.0,6.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,1.0,2464.285714285714
105516569, Casa o chalet independiente en venta en El Raval,Ciutat,"Vella,",980000.0,980000,0,406.0,9.0,0,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,2413.793103448276
94124156,Piso en venta en El Raval,Ciutat,"Vella,",1750000.0,1750000,0,189.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,2.0,9259.25925925926
102260139,Piso en venta en calle de Sant Erasme,El,"Raval,",97000.0,103000,0,48.0,1.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,1.0,2020.8333333333333
105365050, Casa o chalet independiente en venta en La Barceloneta,Ciutat,"Vella,",535000.0,535000,0,63.0,2.0,0,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,8492.063492063493
104875066,Piso en venta en El Raval,Ciutat,"Vella,",134000.0,138000,0,37.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,4.0,3621.6216216216217
105053860,Piso en venta en El Raval,Ciutat,"Vella,",185000.0,188000,0,54.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,3425.925925925926
105198708,Piso en venta en El Gòtic,Ciutat,"Vella,",385000.0,385000,0,76.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,5065.789473684211
105923791,Piso en venta en calle dels Salvador s/n,El,"Raval,",169000.0,169000,0,50.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,3380.0
105014084,Piso en venta en El Raval,Ciutat,"Vella,",285000.0,285000,0,63.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,4523.809523809524
104978095,Piso en venta en El Gòtic,Ciutat,"Vella,",425000.0,425000,0,93.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,4569.89247311828
101310948,Piso en venta en calle de la Riereta,El,"Raval,",460000.0,460000,0,83.0,1.0,1,0,0,0,1,1,1,0,0,Buen estado,1,2,1.0,5542.168674698795
105198737,Piso en venta en El Gòtic,Ciutat,"Vella,",385000.0,385000,0,76.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,5065.789473684211
103955869,"Piso en venta en via Laietana, 12",Sant,Pere,790000.0,790000,0,85.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,9294.117647058823
105874040,Piso en venta en calle de Pizarro,La,"Barceloneta,",375000.0,375000,0,65.0,2.0,1,0,1,0,1,1,0,0,0,Buen estado,1,2,4.0,5769.2307692307695
101310963,Piso en venta en calle de la Riereta,El,"Raval,",496000.0,496000,0,86.0,2.0,1,0,0,0,1,1,1,0,0,Buen estado,1,2,1.0,5767.441860465116
105940927,Piso en venta en El Gòtic,Ciutat,"Vella,",850000.0,850000,0,202.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,2.0,4207.920792079208
104195579,Piso en venta en calle de Peracamps,El,"Raval,",247000.0,279000,0,80.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,1,3.0,3087.5
103426828,Piso en venta en calle del Carme,El,"Raval,",910000.0,910000,0,157.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,5796.178343949045
105516947,Piso en venta en via Laietana,El,"Gòtic,",1300000.0,1300000,0,232.0,4.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,5603.448275862069
