,id
188,104013682
189,106035627
190,95613937
191,106022997
192,105843445
193,103405532
194,105883108
195,105889311
196,104954712
197,105846975
198,102631551
199,105890404
200,103094381
201,105930371
202,104708110
203,105706995
204,105597234
205,103340900
206,105194795
207,103816734
208,105851533
209,101858637
210,103998882
211,105409269
212,103984573
213,105965407
214,105700587
215,105302220
216,103838676
217,105908146
218,99607636
219,105871936
220,104836846
221,97944192
222,105261579
223,104886059
224,105774587
225,105002219
226,105595319
227,96362233
228,103703228
229,105042963
230,105276644
231,105687454
232,105685493
233,105784176
234,105685727
235,105532616
236,105373233
237,105046489
238,102809687
239,105822867
240,105610403
241,103718473
242,101856398
243,100281532
244,105919575
245,105919012
246,96716292
247,102840183
248,82801912
249,105359094
250,105755588
251,105331332
252,105726673
253,101395290
254,105727999
255,105473183
256,103068435
257,105784969
258,105414796
259,83192063
260,105392328
261,101068229
262,105459942
263,103776691
264,103518313
265,104847527
266,105014103
267,102893254
268,86606429
269,102696040
270,102696040
271,105654361
272,105847663
273,106077792
274,106083355
275,99797868
276,106087587
277,99797867
278,106076662
279,105799064
280,106076778
281,98910675
282,100096161
283,100431350
284,106075282
285,103949919
286,105106285
287,103301396
288,105673795
289,98398543
290,103657622
291,98398541
292,104848413
293,98725671
294,96726161
295,102447871
296,103983052
297,103295618
298,106076261
299,105975184
300,106076846
301,103776717
302,104275110
303,104275168
304,103776666
305,104275171
306,106025566
307,105557607
308,105911677
309,101617771
310,102914032
311,104772458
312,101617793
313,105911660
314,103921871
315,104027464
316,106075299
317,104412515
318,106075161
319,106041294
320,101691019
321,101831179
322,103505509
323,101831050
324,105329991
325,105275312
326,101690915
327,101831178
328,103776744
329,104567633
330,101831050
331,101691019
332,105329991
333,93866161
334,106055743
335,105232759
336,105877052
337,105092071
338,105217909
339,105217921
340,105217911
341,105217919
342,105217902
343,105217784
344,104636802
345,102417647
346,104636821
347,103781147
348,106079288
349,104616643
350,103781120
351,104616644
352,105026499
353,104486639
354,105681928
355,103471214
356,104772039
357,100935700
358,104365918
359,106084542
360,105513512
361,106069639
362,102808333
363,102872986
364,105233230
365,102872951
366,102873001
367,106069663
368,105513556
369,102872705
370,105513537
371,105513544
372,106069672
373,102873039
374,105718480
375,106051263
376,105104941
377,105510884
378,106051215
379,105406634
380,106036007
381,105497253
382,104496959
383,106031426
384,104103027
385,105809364
386,106041303
387,105540144
388,105540186
389,104743371
390,103871283
391,102568819
392,105579652
393,105974925
394,106032014
395,105539862
396,106062941
397,105989303
398,104874249
399,106081229
400,104596649
401,104596657
402,96813950
403,96813926
404,96813906
405,96813969
406,105531023
407,103300664
408,104261480
409,105531036
410,105444122
411,103788565
412,105145668
413,105007060
414,103424892
415,100876065
416,105720370
417,104771215
418,105491856
419,105684341
420,103424892
421,105684341
422,100876065
423,105720370
424,105966019
425,103839806
426,106057626
427,104982108
428,100870886
429,105381514
430,99378937
431,104034531
432,105147912
433,105531066
434,106074773
435,106074768
436,106074796
437,106061126
438,104620718
439,105894140
440,103214913
441,105928486
442,104912403
443,105535972
444,105951266
445,105886869
446,105052752
447,105367086
448,105330333
449,104100706
450,104100706
451,104530744
452,105967356
453,105935104
454,105877004
455,102614344
456,103075841
457,102809622
458,105877759
459,105478291
460,104141255
461,105665497
462,105553944
463,106005188
464,105783551
465,105307243
466,105926733
467,106039750
468,105989047
469,105606382
470,104476388
471,105573177
472,104093332
473,104911788
474,105937489
475,105451599
476,105578733
477,105824635
478,105342855
479,105958208
480,105958208
481,105002021
482,105342855
483,106057654
484,105938375
485,104525447
486,104650197
487,106002704
488,106002985
489,105334211
490,105907958
491,103626283
492,103637567
493,106087008
494,104525419
495,105316791
496,104478607
497,105616541
498,103069534
499,105179871
500,105643520
501,105209911
502,105579232
503,105579973
504,104640101
505,105380115
506,103874252
507,103458942
508,96902262
509,102952010
510,103874252
511,104003032
512,104066136
513,105483944
514,103816400
515,106061357
516,105512749
517,103959774
518,90775856
519,105508260
520,105909020
521,105921363
522,103794293
523,103991602
524,106071049
525,104417104
526,105483602
527,102850591
528,104875122
529,105231357
530,105907337
531,102122083
532,105610323
533,104924741
534,103987618
535,104527265
536,104736336
537,105340364
538,105763304
539,103986751
540,105555938
541,105340364
542,105894153
543,105932499
544,105763304
545,103986751
546,105437666
547,105492325
548,105492634
549,97083453
550,105466455
551,104525032
552,105966884
553,102102143
554,105322779
555,102684589
556,104071836
557,106019544
558,104798652
559,105445397
560,105492160
561,105195069
562,103984340
563,105203546
564,105974632
565,103773462
566,105662971
567,100258907
568,104773726
569,104531413
570,100258907
571,103984340
572,105829856
573,104384680
574,103773462
575,93863639
576,98274631
577,94047243
578,103070675
579,106019249
580,102407397
581,105526060
582,106062979
583,105330643
584,95861937
585,104863410
586,105839614
587,102808883
588,105967328
589,106061157
590,105410552
591,105904664
592,105579193
