,Unnamed: 0,id
349,349,104616643
350,350,103781120
351,351,104616644
352,352,105026499
353,353,104486639
354,354,105681928
355,355,103471214
356,356,104772039
357,357,100935700
358,358,104365918
359,359,106084542
360,360,105513512
361,361,106069639
362,362,102808333
363,363,102872986
364,364,105233230
365,365,102872951
366,366,102873001
367,367,106069663
368,368,105513556
369,369,102872705
370,370,105513537
371,371,105513544
372,372,106069672
373,373,102873039
374,374,105718480
375,375,106051263
376,376,105104941
377,377,105510884
378,378,106051215
379,379,105406634
380,380,106036007
381,381,105497253
382,382,104496959
383,383,106031426
384,384,104103027
385,385,105809364
386,386,106041303
387,387,105540144
388,388,105540186
389,389,104743371
390,390,103871283
391,391,102568819
392,392,105579652
393,393,105974925
394,394,106032014
395,395,105539862
396,396,106062941
397,397,105989303
398,398,104874249
399,399,106081229
400,400,104596649
401,401,104596657
402,402,96813950
403,403,96813926
404,404,96813906
405,405,96813969
406,406,105531023
407,407,103300664
408,408,104261480
409,409,105531036
410,410,105444122
411,411,103788565
412,412,105145668
413,413,105007060
414,414,103424892
415,415,100876065
416,416,105720370
417,417,104771215
418,418,105491856
419,419,105684341
420,420,103424892
421,421,105684341
422,422,100876065
423,423,105720370
424,424,105966019
425,425,103839806
426,426,106057626
427,427,104982108
428,428,100870886
429,429,105381514
430,430,99378937
431,431,104034531
432,432,105147912
433,433,105531066
434,434,106074773
435,435,106074768
436,436,106074796
437,437,106061126
438,438,104620718
439,439,105894140
440,440,103214913
441,441,105928486
442,442,104912403
443,443,105535972
444,444,105951266
445,445,105886869
446,446,105052752
447,447,105367086
448,448,105330333
449,449,104100706
450,450,104100706
451,451,104530744
452,452,105967356
453,453,105935104
454,454,105877004
455,455,102614344
456,456,103075841
457,457,102809622
458,458,105877759
459,459,105478291
460,460,104141255
461,461,105665497
462,462,105553944
463,463,106005188
464,464,105783551
465,465,105307243
466,466,105926733
467,467,106039750
468,468,105989047
469,469,105606382
470,470,104476388
471,471,105573177
472,472,104093332
473,473,104911788
474,474,105937489
475,475,105451599
476,476,105578733
477,477,105824635
478,478,105342855
479,479,105958208
480,480,105958208
481,481,105002021
482,482,105342855
483,483,106057654
484,484,105938375
485,485,104525447
486,486,104650197
487,487,106002704
488,488,106002985
489,489,105334211
490,490,105907958
491,491,103626283
492,492,103637567
493,493,106087008
494,494,104525419
495,495,105316791
496,496,104478607
497,497,105616541
498,498,103069534
499,499,105179871
500,500,105643520
501,501,105209911
502,502,105579232
503,503,105579973
504,504,104640101
505,505,105380115
506,506,103874252
507,507,103458942
508,508,96902262
509,509,102952010
510,510,103874252
511,511,104003032
512,512,104066136
513,513,105483944
514,514,103816400
515,515,106061357
516,516,105512749
517,517,103959774
518,518,90775856
519,519,105508260
520,520,105909020
521,521,105921363
522,522,103794293
523,523,103991602
524,524,106071049
525,525,104417104
526,526,105483602
527,527,102850591
528,528,104875122
529,529,105231357
530,530,105907337
531,531,102122083
532,532,105610323
533,533,104924741
534,534,103987618
535,535,104527265
536,536,104736336
537,537,105340364
538,538,105763304
539,539,103986751
540,540,105555938
541,541,105340364
542,542,105894153
543,543,105932499
544,544,105763304
545,545,103986751
546,546,105437666
547,547,105492325
548,548,105492634
549,549,97083453
550,550,105466455
551,551,104525032
552,552,105966884
553,553,102102143
554,554,105322779
555,555,102684589
556,556,104071836
557,557,106019544
558,558,104798652
559,559,105445397
560,560,105492160
561,561,105195069
562,562,103984340
563,563,105203546
564,564,105974632
565,565,103773462
566,566,105662971
567,567,100258907
568,568,104773726
569,569,104531413
570,570,100258907
571,571,103984340
572,572,105829856
573,573,104384680
574,574,103773462
575,575,93863639
576,576,98274631
577,577,94047243
578,578,103070675
579,579,106019249
580,580,102407397
581,581,105526060
582,582,106062979
583,583,105330643
584,584,95861937
585,585,104863410
586,586,105839614
587,587,102808883
588,588,105967328
589,589,106061157
590,590,105410552
591,591,105904664
592,592,105579193
593,593,106020887
594,594,105642567
595,595,105975632
596,596,105986373
597,597,106012200
598,598,103858979
599,599,103727952
600,600,103185046
601,601,105975632
602,602,103858979
603,603,105515104
604,604,103832904
605,605,105959765
606,606,104545609
607,607,101070092
608,608,103038961
609,609,104884154
610,610,105195663
611,611,100513663
612,612,106011870
613,613,103981800
614,614,105935422
615,615,103884223
616,616,103634513
617,617,105051566
618,618,104943211
619,619,105765463
620,620,105928935
621,621,104022187
622,622,106062625
623,623,104225049
624,624,105450353
625,625,105823583
626,626,99078449
627,627,103158463
628,628,105929594
629,629,104978652
630,630,105932111
631,631,105931141
632,632,102547837
633,633,104672996
634,634,105122596
635,635,104435575
636,636,105845256
637,637,105229453
638,638,105929594
639,639,104978652
640,640,105740843
641,641,105968649
642,642,99391187
643,643,104887524
644,644,104907847
645,645,100508304
646,646,105606509
647,647,104707712
648,648,105032005
649,649,106063843
650,650,105898095
651,651,104446488
652,652,104303352
653,653,105420416
654,654,104028172
655,655,104852479
656,656,105491243
657,657,105165696
658,658,105984960
659,659,104496691
660,660,104650287
661,661,105177276
662,662,104679659
663,663,104644241
664,664,104325123
665,665,104631519
666,666,105721942
667,667,104650009
668,668,105262234
669,669,106003722
670,670,103733452
671,671,104674082
672,672,102563823
673,673,104667759
674,674,104674145
675,675,105924989
676,676,105970140
677,677,105817060
678,678,102536807
679,679,105584015
680,680,105536366
681,681,103112460
682,682,105572011
683,683,105079918
684,684,105679896
685,685,103340641
686,686,103991192
687,687,105582853
688,688,103272140
689,689,105948177
690,690,105628959
691,691,105581076
692,692,103268522
693,693,104770800
694,694,105080158
695,695,101380202
696,696,105158168
697,697,106013614
698,698,104861788
699,699,105060113
700,700,105765466
701,701,105638624
702,702,105466133
703,703,105638580
704,704,105932732
705,705,105638411
706,706,102030529
707,707,105043241
708,708,100842680
709,709,102929319
710,710,101940429
711,711,102842188
712,712,105939827
713,713,105164920
714,714,105867767
715,715,105946283
716,716,105844151
717,717,103036334
718,718,104843037
719,719,105634821
720,720,105970852
721,721,103044755
722,722,104863285
723,723,104224406
724,724,105844151
725,725,104950482
726,726,105946283
727,727,105867767
728,728,105895109
729,729,105574259
730,730,105864443
731,731,105072747
732,732,105993223
733,733,102990453
734,734,105854501
735,735,97529831
736,736,93775593
737,737,105130163
738,738,40399376
739,739,105492339
740,740,98217780
741,741,105677574
742,742,106060867
743,743,105490311
744,744,106003715
745,745,105375962
746,746,104868935
747,747,105675306
748,748,105674030
749,749,103433014
750,750,103433014
751,751,105375962
752,752,102775648
753,753,105306254
754,754,103879397
755,755,104625478
756,756,98489180
757,757,105534735
758,758,105445162
759,759,105271057
760,760,105266234
761,761,104898610
762,762,87515631
763,763,103736993
764,764,105375815
765,765,103115333
766,766,105272128
767,767,105398822
768,768,104867797
769,769,105269282
770,770,104354365
771,771,103681813
772,772,105922282
773,773,105778550
774,774,104948923
775,775,104632969
776,776,105060005
777,777,105505724
778,778,105157078
779,779,102472212
780,780,105505724
781,781,105827451
782,782,102472212
783,783,105157078
784,784,104830401
785,785,105526790
786,786,105505173
787,787,105246919
788,788,105376248
789,789,104891827
790,790,104804471
791,791,105051247
792,792,103287852
793,793,105052343
794,794,88830671
795,795,102878259
796,796,105479568
797,797,104826282
798,798,102682249
799,799,99756753
800,800,105505172
801,801,103816081
802,802,96540289
803,803,105902156
804,804,105640897
805,805,105742167
806,806,105622227
807,807,99407378
808,808,105447396
809,809,105142830
810,810,105142830
811,811,95230725
812,812,104405950
813,813,104087166
814,814,104431219
815,815,104431181
816,816,104431182
817,817,103444873
818,818,104609558
819,819,105374571
820,820,105496634
821,821,103850290
822,822,85109045
823,823,105150179
824,824,104375346
825,825,83314971
826,826,106007362
827,827,85363463
828,828,93272987
829,829,103480528
830,830,105061048
831,831,95567176
832,832,105546048
833,833,94362647
834,834,105362335
835,835,105583006
836,836,104398404
837,837,105440186
838,838,105526233
839,839,105358611
840,840,105526233
841,841,96188809
842,842,102819320
843,843,26771695
844,844,1885358
