,id
410,105910332
411,105790266
412,104117049
413,105592523
414,105750577
415,105351902
416,105445740
417,105232077
418,105269905
419,103868555
420,103868555
421,105388394
422,105374523
423,105612636
424,105223248
425,105898190
426,105573882
427,105470056
428,104509848
429,105661154
430,105580867
431,105473906
432,105542481
433,105781376
434,105957364
435,105871343
436,105781404
437,105200659
438,105904270
439,104681260
440,106009206
441,105457114
442,104491424
443,106006410
444,105262404
445,105584349
446,106006068
447,106009132
448,105998821
449,105788915
450,105656491
451,100587374
452,97234707
453,106004764
454,105854229
455,96615163
456,104104070
457,100678369
458,106006226
459,105439862
460,102893301
461,105891619
462,102775594
463,105891620
464,106006056
465,105891621
466,105915269
467,99083693
468,105937977
469,106001823
470,105903608
471,104620890
472,104744329
473,104744360
474,105433827
475,104744373
476,104503217
477,105625436
478,106001746
479,106001099
480,102135550
481,105281213
482,104258433
483,104258463
484,105963726
485,105966265
486,105985255
487,101821545
488,105958755
489,105937964
490,102398617
491,105928479
492,98350412
493,105999283
494,105540119
495,105540154
496,106006426
497,99752154
498,105588428
499,102195153
500,104946969
501,105929345
502,102011963
503,104947439
504,105995369
505,105998026
506,101974237
507,105372821
508,105961430
509,104850304
510,104877074
511,105532693
512,106002003
513,105553607
514,105966442
515,104202561
516,101244237
517,104202471
518,104202495
519,104359206
520,105061391
521,105061378
522,105886950
523,105779589
524,105977289
525,105378907
526,105061392
527,105061354
528,105978263
529,105909596
530,104639220
531,105924945
532,105819213
533,105136428
534,105205472
535,103364562
536,105889297
537,104964974
538,105993142
539,105975433
540,105995930
541,105975433
542,105526680
543,105976054
544,105334258
545,105976573
546,105764189
547,105405228
548,99172732
549,105204047
550,105993660
551,105594992
552,105823266
553,101829880
554,101830089
555,101830009
556,104983633
557,105450484
558,102526891
559,104544629
560,104160734
561,105937564
562,105680018
563,104953072
564,105137623
565,105678678
566,105709513
567,100921064
568,105686518
569,102116209
570,105988608
571,104773461
572,104827869
573,105686518
574,104010974
575,105231341
576,105231350
577,105231339
578,105231351
579,105231330
580,105875000
581,105231332
582,105231331
583,105231448
584,105531700
585,105231402
586,105915131
587,103517049
588,105231329
589,98284864
590,100628927
591,105509297
592,105231323
593,104866477
594,96165660
595,103977299
596,105849567
597,105608626
598,104660931
599,105872954
600,105608626
601,104253615
602,105511454
603,105868921
604,104660931
605,105367242
606,105574105
607,98284996
608,105375853
609,105781616
610,105119416
611,99713704
612,105911628
613,92269459
614,99199192
615,105989562
616,105874157
617,105246653
618,105306862
619,104071858
620,101885988
621,103893026
622,105315969
623,102302250
624,105614619
625,105312933
626,104229165
627,105570079
628,105993141
629,105189046
630,105993141
631,105577530
632,105570079
633,105233248
634,105884185
635,105688483
636,105623780
637,104901681
638,105964715
639,104285921
640,105215929
641,105792752
642,105340934
643,103127437
644,104875271
645,105451726
646,104084214
647,105988805
648,105909727
649,105500053
650,105078808
651,105976537
652,105976218
653,105132818
654,105600959
655,105939275
656,104886183
657,105856980
658,105696978
659,105931506
660,105678350
661,99169141
662,105091253
663,105615018
664,105659342
665,104792834
666,105978095
667,88691562
668,104544842
669,105483926
670,36279421
671,105853427
672,104798431
673,92940559
674,104896816
675,95939785
676,97572803
677,103664216
678,105853909
679,105765140
680,105365700
681,105399413
682,104193969
683,103747913
684,105972849
685,103978314
686,103942406
687,94143115
688,105096534
689,104173452
690,103942406
691,105902122
692,103020168
693,102549514
694,105892321
695,105568298
696,104874345
697,105977403
698,104909711
699,105346907
700,105631612
701,105629883
702,105310128
703,105641891
704,104354080
705,105302700
706,105981137
707,105818514
708,105820141
709,104965240
710,105927396
711,105843746
712,105380686
713,103418458
714,105337399
715,93595451
716,105850221
717,104196234
718,104229192
719,105865315
720,105380686
721,105825551
722,103376654
723,105435515
724,104800395
725,105910917
726,105570721
727,101937340
728,105441870
729,105825257
730,105832414
