id,title,location,city,price,original_price,discount,m2,rooms,air,terrace,storage,garage,outside,wardrobes,pool,garden,status,satus,has_elevator,property_type,floor_number,price_m2,cluster
102073042,Piso en venta en calle de Casanova,L'Antiga Esquerra de l'Eixample, Barcelona,710000.0,710000,0,92.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,6.0,7717.391304347826,0
105548592,"Piso en venta en calle de Còrsega, 317",La Dreta de l'Eixample, Barcelona,1900000.0,1900000,0,160.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,3.0,11875.0,0
105969063,Piso en venta en calle de Tamarit,Sant Antoni, Barcelona,480000.0,480000,0,97.0,4.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,4948.453608247422,2
102072746,Piso en venta en calle de Casanova,L'Antiga Esquerra de l'Eixample, Barcelona,670000.0,670000,0,93.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,5.0,7204.301075268817,0
104623491,Piso en venta en Gran Via de les Corts Catalanes,El Fort Pienc, Barcelona,340000.0,340000,0,75.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,4533.333333333333,2
105859540,Piso en venta en calle de Nàpols,El Fort Pienc, Barcelona,399000.0,399000,0,80.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,0,0,2.0,4987.5,0
105592689,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,799000.0,799000,0,122.0,3.0,1,0,0,0,0,0,0,0,0,Buen estado,1,0,2.0,6549.180327868852,3
105678683,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1100000.0,1100000,0,113.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,9734.513274336285,0
104967353,Piso en venta en calle del Consell de Cent,La Nova Esquerra de l'Eixample, Barcelona,390000.0,390000,0,95.0,3.0,0,0,0,0,0,0,0,0,0,Buen estado,1,1,3.0,4105.263157894737,3
104866857,Piso en venta en La Nova Esquerra de l'Eixample,Eixample, Barcelona,425000.0,425000,0,74.0,2.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,1.0,5743.243243243243,0
104803960,Piso en venta en calle d'Aragó,La Nova Esquerra de l'Eixample, Barcelona,430000.0,430000,0,106.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,6.0,4056.603773584906,2
103445425,Piso en venta en calle de Casanova,L'Antiga Esquerra de l'Eixample, Barcelona,660000.0,660000,0,91.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,7252.747252747253,0
104863404,Piso en venta en calle d'Aragó,La Nova Esquerra de l'Eixample, Barcelona,430000.0,430000,0,106.0,4.0,0,0,0,0,0,0,0,0,0,A reformar,1,1,6.0,4056.603773584906,3
104989328,Piso en venta en calle de Casanova,L'Antiga Esquerra de l'Eixample, Barcelona,710000.0,710000,0,92.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,6.0,7717.391304347826,0
105445310,Piso en venta en calle de Bailèn,La Dreta de l'Eixample, Barcelona,470000.0,470000,0,116.0,1.0,0,1,1,0,1,0,0,0,0,Buen estado,0,2,1.0,4051.7241379310335,2
103922147,Piso en venta en Gran Via de les Corts Catalanes,El Fort Pienc, Barcelona,400000.0,410000,0,95.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,4210.526315789473,0
105914165,Piso en venta en calle del Rosselló,La Dreta de l'Eixample, Barcelona,850000.0,850000,0,170.0,4.0,1,1,0,0,1,0,0,0,0,A reformar,1,2,2.0,5000.0,0
97671478,Piso en venta en La Nova Esquerra de l'Eixample,Eixample, Barcelona,1690000.0,1690000,0,282.0,6.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,6.0,5992.90780141844,1
105874957,Piso en venta en Gran Via de les Corts Catalanes,La Dreta de l'Eixample, Barcelona,1600000.0,1600000,0,185.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,8648.648648648648,2
104505211,Piso en venta en calle de Padilla,La Sagrada Família, Barcelona,395000.0,395000,0,76.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,5197.368421052632,0
105921883,Piso en venta en calle del Consell de Cent,La Dreta de l'Eixample, Barcelona,1250000.0,1250000,0,206.0,5.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,1.0,6067.961165048544,1
105324879,Piso en venta en La Sagrada Família,Eixample, Barcelona,380000.0,395000,0,96.0,3.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,1.0,3958.3333333333335,2
105515185,Piso en venta en calle de València,La Nova Esquerra de l'Eixample, Barcelona,680000.0,680000,0,169.0,5.0,0,1,0,1,1,1,0,0,0,A reformar,1,2,2.0,4023.668639053255,1
105748023,Piso en venta en calle de Tamarit,Sant Antoni, Barcelona,429000.0,429000,0,81.0,4.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,5296.2962962962965,2
104101684,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1740000.0,1740000,0,206.0,3.0,1,0,0,1,1,0,0,0,0,Buen estado,1,2,2.0,8446.601941747573,0
105505504,Piso en venta en calle de Provença,La Sagrada Família, Barcelona,360000.0,370000,0,94.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,3829.787234042553,0
104448259,Piso en venta en plaza Tetuan,La Dreta de l'Eixample, Barcelona,1280000.0,1280000,0,160.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,0.0,8000.0,0
105892761,Piso en venta en Passatge de Batlló,L'Antiga Esquerra de l'Eixample, Barcelona,350000.0,350000,0,63.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,3.0,5555.555555555556,2
105844504,Piso en venta en calle de Provença,La Nova Esquerra de l'Eixample, Barcelona,280000.0,280000,0,57.0,3.0,1,0,0,0,0,0,0,0,0,Buen estado,1,1,1.0,4912.2807017543855,3
105062281,Piso en venta en El Fort Pienc,Eixample, Barcelona,350000.0,350000,0,55.0,2.0,1,0,1,0,1,0,0,0,0,Buen estado,1,2,3.0,6363.636363636364,0
105077381,Piso en venta en calle de Còrsega,La Sagrada Família, Barcelona,227000.0,227000,0,55.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,4127.272727272727,2
105567152,Piso en venta en calle de Sepúlveda,Sant Antoni, Barcelona,419000.0,439000,0,107.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,3.0,3915.88785046729,2
102072922,Piso en venta en calle de Casanova,L'Antiga Esquerra de l'Eixample, Barcelona,699000.0,699000,0,93.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,6.0,7516.129032258064,0
105642874,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1050000.0,1050000,0,120.0,3.0,0,0,1,1,1,0,0,0,0,Buen estado,1,2,4.0,8750.0,2
105433418,Ático en venta en L'Antiga Esquerra de l'Eixample,Eixample, Barcelona,850000.0,850000,0,112.0,4.0,0,1,0,0,1,1,0,0,0,A reformar,1,2,7.0,7589.285714285715,0
105697797,Piso en venta en Gran Via de les Corts Catalanes,Sant Antoni, Barcelona,710000.0,710000,0,155.0,5.0,0,0,1,0,0,0,0,0,0,A reformar,0,0,2.0,4580.645161290323,3
105597613,Piso en venta en L'Antiga Esquerra de l'Eixample,Eixample, Barcelona,490000.0,490000,0,73.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,7.0,6712.328767123287,0
102835560,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,544000.0,544000,0,93.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,5849.462365591397,0
105661630,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,818000.0,818000,0,120.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,6816.666666666667,2
105626053,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,797000.0,797000,0,130.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,6130.769230769231,2
104835553,Piso en venta en calle de Mallorca,L'Antiga Esquerra de l'Eixample, Barcelona,755000.0,755000,0,95.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,7947.368421052632,0
103738620,Piso en venta en calle de Provença,La Dreta de l'Eixample, Barcelona,1370000.0,1370000,0,212.0,7.0,1,0,0,0,0,0,0,0,0,Buen estado,1,1,6.0,6462.264150943396,3
105511135,Piso en venta en calle de Villarroel,L'Antiga Esquerra de l'Eixample, Barcelona,500000.0,500000,0,76.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,6578.9473684210525,0
104313786,Ático en venta en calle del Rosselló,La Sagrada Família, Barcelona,880000.0,880000,0,236.0,4.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,6.0,3728.813559322034,0
105324742,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1900000.0,1900000,0,228.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,8333.333333333334,0
104320830,Piso en venta en calle d'Aragó,La Nova Esquerra de l'Eixample, Barcelona,456500.0,456500,0,100.0,4.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,6.0,4565.0,0
105191212,Piso en venta en calle de València,La Sagrada Família, Barcelona,325000.0,325000,0,60.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,5416.666666666667,0
105299291,Piso en venta en calle del Consell de Cent,La Nova Esquerra de l'Eixample, Barcelona,560000.0,560000,0,116.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,4827.586206896552,0
101731981,Piso en venta en calle de Casp,La Dreta de l'Eixample, Barcelona,3200000.0,3200000,0,426.0,4.0,1,1,1,0,1,1,0,0,0,Buen estado,1,2,5.0,7511.737089201878,1
105622188,Piso en venta en El Fort Pienc,Eixample, Barcelona,395000.0,395000,0,60.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,6583.333333333333,3
101518023,Piso en venta en paseo de Gràcia,La Dreta de l'Eixample, Barcelona,875000.0,875000,0,79.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,11075.949367088608,2
103805105,Piso en venta en ronda de Sant Pere,La Dreta de l'Eixample, Barcelona,1100000.0,1100000,0,134.0,3.0,1,1,0,1,1,0,0,0,0,Buen estado,1,2,2.0,8208.955223880597,0
103337544,Piso en venta en La Nova Esquerra de l'Eixample,Eixample, Barcelona,610000.0,640000,0,123.0,3.0,1,1,1,0,1,0,0,0,0,Buen estado,0,0,2.0,4959.349593495935,3
105878458,Piso en venta en avenida de Mistral,Sant Antoni, Barcelona,435000.0,435000,0,100.0,2.0,1,0,1,0,1,1,0,0,0,Buen estado,1,2,1.0,4350.0,0
106020928,Ático en venta en calle de Mallorca,L'Antiga Esquerra de l'Eixample, Barcelona,850000.0,850000,0,157.0,3.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,7.0,5414.012738853503,0
101541734,Piso en venta en calle de Còrsega,La Dreta de l'Eixample, Barcelona,825000.0,825000,0,130.0,3.0,0,0,0,0,1,1,0,0,0,Buen estado,1,2,5.0,6346.153846153846,0
100575828,Ático en venta en calle de Roger de Llúria,La Dreta de l'Eixample, Barcelona,579000.0,579000,0,79.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,5.0,7329.113924050633,0
102816916,Piso en venta en paseo de Gràcia,La Dreta de l'Eixample, Barcelona,1900000.0,1900000,0,228.0,6.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,8333.333333333334,0
104989774,Piso en venta en Sant Antoni,Eixample, Barcelona,1149000.0,1149000,0,154.0,6.0,1,1,0,0,1,0,0,0,0,Buen estado,0,0,2.0,7461.038961038961,3
101872566,Piso en venta en calle d'Aribau,L'Antiga Esquerra de l'Eixample, Barcelona,790000.0,790000,0,119.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,6638.655462184874,0
104205457,Piso en venta en calle de Viladomat,La Nova Esquerra de l'Eixample, Barcelona,599000.0,630000,0,133.0,5.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,4.0,4503.7593984962405,0
104313133,Piso en venta en Passatge de Mercader,La Dreta de l'Eixample, Barcelona,1350000.0,1350000,0,120.0,4.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,4.0,11250.0,0
104606198,Piso en venta en calle de Provença,La Nova Esquerra de l'Eixample, Barcelona,260000.0,260000,0,46.0,2.0,1,0,0,0,0,1,0,0,0,Buen estado,0,0,2.0,5652.173913043478,3
106024929,Piso en venta en calle de Londres,L'Antiga Esquerra de l'Eixample, Barcelona,1200000.0,1200000,0,163.0,4.0,0,1,1,0,1,1,0,0,0,Buen estado,0,0,2.0,7361.963190184049,3
105151625,Ático en venta en calle de Calàbria,La Nova Esquerra de l'Eixample, Barcelona,850000.0,850000,0,200.0,5.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,5.0,4250.0,1
104513445,Piso en venta en Passatge de Núria,La Sagrada Família, Barcelona,570000.0,570000,0,220.0,4.0,0,1,1,0,1,1,0,0,0,Buen estado,0,0,2.0,2590.909090909091,3
103490003,Dúplex en venta en calle de Nàpols,El Fort Pienc, Barcelona,1350000.0,1350000,0,230.0,5.0,1,1,0,0,1,1,0,0,0,A reformar,1,2,9.0,5869.565217391304,0
105700771,Piso en venta en calle de Còrsega,L'Antiga Esquerra de l'Eixample, Barcelona,698000.0,698000,0,88.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,3.0,7931.818181818182,0
105502571,Piso en venta en calle del Rosselló,L'Antiga Esquerra de l'Eixample, Barcelona,385000.0,385000,0,75.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,5133.333333333333,0
100756616,Dúplex en venta en calle de la Industria,La Sagrada Família, Barcelona,825000.0,825000,0,99.0,3.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,6.0,8333.333333333334,0
103859092,Ático en venta en calle de Casanova,L'Antiga Esquerra de l'Eixample, Barcelona,1295000.0,1295000,0,169.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,7.0,7662.721893491124,0
105408249,Piso en venta en calle del Consell de Cent,La Dreta de l'Eixample, Barcelona,2500000.0,2500000,0,250.0,5.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,10000.0,0
105158914,Piso en venta en calle de Rocafort,Sant Antoni, Barcelona,575000.0,575000,0,89.0,3.0,1,1,1,0,1,1,0,0,0,Buen estado,1,2,3.0,6460.6741573033705,0
103858485,Ático en venta en calle de Casanova,L'Antiga Esquerra de l'Eixample, Barcelona,1250000.0,1250000,0,159.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,7.0,7861.635220125786,0
106031518,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1450000.0,1450000,0,160.0,3.0,1,0,1,0,1,1,0,0,0,Buen estado,0,0,2.0,9062.5,3
105997941,Piso en venta en calle de València,La Sagrada Família, Barcelona,360000.0,360000,0,49.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,1.0,7346.938775510204,0
106010724,Piso en venta en calle de València,La Sagrada Família, Barcelona,399000.0,399000,0,69.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,2.0,5782.608695652174,0
106026037,Piso en venta en calle de Lepant,El Fort Pienc, Barcelona,420000.0,420000,0,98.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,4285.714285714285,2
106034380,Ático en venta en Sant Antoni,Eixample, Barcelona,415000.0,415000,0,86.0,3.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,1.0,4825.581395348837,0
106030835,Piso en venta en calle de Rocafort,Sant Antoni, Barcelona,339000.0,339000,0,76.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,4460.526315789473,2
106024327,Piso en venta en calle de Manso,Sant Antoni, Barcelona,380000.0,380000,0,77.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,4935.064935064935,2
106015094,Piso en venta en calle de Calàbria,La Nova Esquerra de l'Eixample, Barcelona,500000.0,500000,0,77.0,3.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,2.0,6493.506493506494,0
95269529,Ático en venta en Gran Via de les Corts Catalanes,La Dreta de l'Eixample, Barcelona,949000.0,949000,0,121.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,8.0,7842.975206611571,0
104038296,Piso en venta en calle de la Diputació,La Dreta de l'Eixample, Barcelona,895000.0,895000,0,128.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,3.0,6992.1875,0
105904386,Piso en venta en calle de Rocafort,La Nova Esquerra de l'Eixample, Barcelona,535000.0,555000,0,102.0,4.0,0,0,0,1,1,1,1,0,0,Buen estado,1,2,6.0,5245.098039215686,1
105875496,Piso en venta en calle de Girona,La Dreta de l'Eixample, Barcelona,440000.0,440000,0,83.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,5301.204819277108,0
105902171,Piso en venta en calle d'Aragó,La Nova Esquerra de l'Eixample, Barcelona,428000.0,428000,0,77.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,3.0,5558.441558441558,0
105926431,Piso en venta en calle del dos de Maig,La Sagrada Família, Barcelona,425000.0,425000,0,88.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,4829.545454545455,0
105796464,Piso en venta en calle del Rosselló,La Nova Esquerra de l'Eixample, Barcelona,534000.0,534000,0,103.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,5184.466019417476,0
100789141,Piso en venta en calle de Casp,La Dreta de l'Eixample, Barcelona,820000.0,820000,0,123.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,6666.666666666667,0
106027344,Piso en venta en ronda de Sant Antoni,Sant Antoni, Barcelona,169000.0,169000,0,36.0,1.0,1,0,1,0,1,1,0,0,0,Buen estado,1,2,4.0,4694.444444444444,0
100686077,Piso en venta en avenida Diagonal,El Fort Pienc, Barcelona,485000.0,485000,0,94.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,5159.574468085107,3
99307840,Piso en venta en Rambla de Catalunya s/n,La Dreta de l'Eixample, Barcelona,1690000.0,1690000,0,135.0,2.0,0,0,0,0,1,0,0,0,0,Nueva,1,2,1.0,12518.518518518518,2
99171938,Piso en venta en Rambla de Catalunya s/n,La Dreta de l'Eixample, Barcelona,790000.0,790000,0,58.0,1.0,0,0,0,0,1,0,0,0,0,Nueva,1,2,2.0,13620.689655172411,2
99171919,Piso en venta en Rambla de Catalunya s/n,La Dreta de l'Eixample, Barcelona,1050000.0,1050000,0,96.0,2.0,0,0,0,0,1,0,0,0,0,Nueva,1,2,2.0,10937.5,2
97255827,Piso en venta en calle de Mallorca,La Dreta de l'Eixample, Barcelona,1580000.0,1580000,0,210.0,3.0,0,0,1,0,1,1,0,0,0,Buen estado,1,2,2.0,7523.809523809524,0
98268942,Piso en venta en calle de Casp,La Dreta de l'Eixample, Barcelona,1660000.0,1660000,0,114.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,0,0,2.0,14561.40350877193,0
99214893,Ático en venta en calle de Mallorca,La Nova Esquerra de l'Eixample, Barcelona,1690000.0,1690000,0,334.0,6.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,6.0,5059.880239520958,1
103163310,Piso en venta en Sardenya,La Sagrada Família, Barcelona,827000.0,827000,0,107.0,3.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,2.0,7728.971962616823,0
103500089,Piso en venta en paseo de Gràcia,La Dreta de l'Eixample, Barcelona,3300000.0,3300000,0,455.0,10.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,7252.747252747253,1
101602130,Ático en venta en paseo de Gràcia,La Dreta de l'Eixample, Barcelona,3500000.0,3500000,0,283.0,5.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,5.0,12367.491166077738,0
94911838,Piso en venta en calle de Casp,La Dreta de l'Eixample, Barcelona,1385000.0,1385000,0,170.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,1.0,8147.058823529412,0
103783023,"Piso en venta en calle d'Aribau, 93",L'Antiga Esquerra de l'Eixample, Barcelona,790000.0,790000,0,119.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,6638.655462184874,0
105979027,Piso en venta en Fontanella,La Dreta de l'Eixample, Barcelona,1580000.0,1580000,0,174.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,9080.459770114943,0
98146828,Piso en venta en calle de Casp,La Dreta de l'Eixample, Barcelona,1175000.0,1175000,0,154.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,1.0,7629.87012987013,0
100464424,Piso en venta en paseo de Gràcia,La Dreta de l'Eixample, Barcelona,3500000.0,3500000,0,230.0,4.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,6.0,15217.391304347826,0
98569619,Piso en venta en Gran Via de les Corts Catalanes,La Nova Esquerra de l'Eixample, Barcelona,769000.0,769000,0,158.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,3.0,4867.088607594937,0
103936063,Piso en venta en calle de Casp s/n,La Dreta de l'Eixample, Barcelona,1800000.0,1800000,0,212.0,4.0,1,1,1,0,1,0,0,0,0,Buen estado,0,0,2.0,8490.566037735849,3
103923443,Piso en venta en plaza del Doctor Letamendi s/n,L'Antiga Esquerra de l'Eixample, Barcelona,1970000.0,1970000,0,293.0,5.0,1,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,6723.549488054608,3
102698188,"Piso en venta en calle Provença, 355",La Dreta de l'Eixample, Barcelona,1067000.0,1067000,0,137.0,4.0,0,1,0,0,1,0,0,0,0,Nueva,1,2,5.0,7788.321167883211,2
95286671,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,965000.0,995000,0,188.0,4.0,1,0,0,1,1,1,0,0,0,Buen estado,1,2,1.0,5132.978723404255,0
99493230,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1690000.0,1690000,0,139.0,3.0,1,0,1,0,1,0,0,0,0,Buen estado,1,2,1.0,12158.273381294965,0
104751759,Piso en venta en L'Antiga Esquerra de l'Eixample,Eixample, Barcelona,395000.0,420000,0,58.0,1.0,1,1,1,0,1,1,0,0,0,Buen estado,0,0,2.0,6810.344827586207,0
104165436,"Piso en venta en calle Pau Claris, 115",La Dreta de l'Eixample, Barcelona,1675000.0,1675000,0,216.0,4.0,0,0,0,0,1,0,0,0,0,Nueva,1,2,2.0,7754.62962962963,2
106025208,Piso en venta en calle de Girona,La Dreta de l'Eixample, Barcelona,799000.0,799000,0,125.0,3.0,1,0,0,1,1,1,0,0,0,Buen estado,1,2,1.0,6392.0,0
104818041,Piso en venta en paseo de Sant Joan,El Fort Pienc, Barcelona,980000.0,980000,0,209.0,5.0,0,1,0,0,1,1,0,0,0,Buen estado,0,2,2.0,4688.995215311004,2
106013906,Piso en venta en paseo de Sant Joan,El Fort Pienc, Barcelona,980000.0,980000,0,209.0,5.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,4688.995215311004,2
105177553,Ático en venta en calle de la Diputació,L'Antiga Esquerra de l'Eixample, Barcelona,980000.0,1097000,0,142.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,5.0,6901.408450704225,0
105112072,Piso en venta en calle del Consell de Cent,La Dreta de l'Eixample, Barcelona,1175000.0,1175000,0,135.0,3.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,4.0,8703.703703703704,0
105893584,Piso en venta en Sant Antoni,Eixample, Barcelona,465000.0,465000,0,60.0,2.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7750.0,3
106023720,Piso en venta en L'Antiga Esquerra de l'Eixample,Eixample, Barcelona,690000.0,690000,0,144.0,3.0,0,1,0,0,1,1,0,0,0,Buen estado,0,0,2.0,4791.666666666667,3
105893627,Piso en venta en Sant Antoni,Eixample, Barcelona,465000.0,465000,0,60.0,2.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7750.0,3
105893582,Piso en venta en Sant Antoni,Eixample, Barcelona,440000.0,440000,0,56.0,2.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7857.142857142857,3
105893594,Piso en venta en Sant Antoni,Eixample, Barcelona,440000.0,440000,0,56.0,2.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7857.142857142857,3
102423432,Piso en venta en avenida Diagonal,L'Antiga Esquerra de l'Eixample, Barcelona,2600000.0,2600000,0,259.0,4.0,1,1,1,0,1,1,0,0,0,Buen estado,1,2,4.0,10038.61003861004,0
105365357,Piso en venta en calle d'Aragó,L'Antiga Esquerra de l'Eixample, Barcelona,399000.0,430000,0,89.0,1.0,1,0,1,0,1,0,0,0,0,Buen estado,1,2,1.0,4483.146067415731,0
103450702,Piso en venta en avenida Diagonal,La Dreta de l'Eixample, Barcelona,725000.0,725000,0,65.0,1.0,0,1,0,0,1,0,0,0,0,Nueva,1,2,8.0,11153.846153846154,2
103450549,Piso en venta en avenida Diagonal,La Dreta de l'Eixample, Barcelona,895000.0,895000,0,134.0,3.0,0,1,0,0,1,0,0,0,0,Nueva,1,2,2.0,6679.104477611941,2
101751141,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1810000.0,1810000,0,174.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,0,0,2.0,10402.298850574713,3
100208061,Piso en venta en La Sagrada Família,Eixample, Barcelona,885000.0,885000,0,125.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7080.0,3
101718448,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,970000.0,970000,0,132.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,7348.484848484848,3
100208025,Piso en venta en La Sagrada Família,Eixample, Barcelona,801000.0,801000,0,107.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7485.981308411215,3
101327556,Piso en venta en La Sagrada Família,Eixample, Barcelona,792000.0,792000,0,124.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,6387.096774193548,3
99197470,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,1690000.0,1690000,0,140.0,2.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,12071.42857142857,3
101685625,Piso en venta en La Dreta de l'Eixample,Eixample, Barcelona,970000.0,970000,0,134.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,7238.805970149254,3
105650302,Piso en venta en L'Antiga Esquerra de l'Eixample,Eixample, Barcelona,469000.0,469000,0,79.0,3.0,1,0,0,0,0,1,0,0,0,Buen estado,1,1,1.0,5936.708860759493,3
103163300,Piso en venta en La Sagrada Família,Eixample, Barcelona,932000.0,932000,0,125.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7456.0,3
101327534,Piso en venta en La Sagrada Família,Eixample, Barcelona,737000.0,737000,0,107.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,6887.85046728972,3
100208068,Piso en venta en La Sagrada Família,Eixample, Barcelona,854000.0,854000,0,125.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,6832.0,3
100208062,Piso en venta en La Sagrada Família,Eixample, Barcelona,755000.0,755000,0,107.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,7056.07476635514,3
101327557,Piso en venta en La Sagrada Família,Eixample, Barcelona,685000.0,685000,0,102.0,3.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,6715.686274509804,3
