,id
1114,105328598
1115,106016017
1116,103950194
1117,101674366
1118,101935972
1119,105882842
1120,102123714
1121,104825716
1122,101936129
1123,101938609
1124,105051769
1125,104999615
1126,103291434
1127,105022660
1128,96780717
1129,96092974
1130,101940415
1131,102121893
1132,106035471
1133,101938558
1134,105511073
1135,105049281
1136,105051997
1137,104826031
1138,105195360
1139,104040300
1140,96977777
1141,100959463
1142,105628990
1143,104932896
1144,103311114
1145,105317713
1146,105822437
1147,103233882
1148,105985836
1149,105513552
1150,104912939
1151,106001828
1152,105504943
1153,105317135
1154,105199864
1155,104842715
1156,105658655
1157,101302042
1158,100029079
1159,105629094
1160,105778225
1161,105629373
1162,105644906
1163,101168071
1164,105631791
1165,105778252
1166,105630458
1167,105635460
1168,105778491
1169,103023400
1170,104865488
1171,105601428
1172,105571700
1173,105631748
1174,105778485
1175,105591952
1176,98287712
1177,105635460
1178,105632454
1179,102609582
1180,105088385
1181,105631670
1182,105501360
1183,96935938
1184,105052162
1185,105817142
1186,105965189
1187,105052236
1188,100806933
1189,105161235
1190,105818343
1191,101334165
1192,101333196
1193,105369054
1194,105369251
1195,105626633
1196,104913104
1197,101565101
1198,105806271
1199,106024297
1200,106024297
1201,105504938
1202,104913104
1203,102562431
1204,104134243
1205,105806271
1206,101565101
1207,105974877
1208,105911038
1209,101510170
1210,105402662
1211,105686082
1212,2041108
1213,97181869
1214,104521026
1215,89259058
1216,105767234
1217,102713194
1218,101425547
1219,104280554
1220,104186746
1221,105157492
1222,103930071
1223,106066967
1224,105092828
1225,105497320
1226,104302695
1227,89864217
1228,102819299
1229,99742466
1230,104607553
1231,104302788
1232,103991475
1233,89205988
1234,99198555
1235,105526979
1236,31175176
1237,103164474
1238,101938452
1239,103104227
1240,105825252
1241,105643078
1242,89719252
1243,28002087
1244,102291053
1245,102290980
1246,104394583
1247,102818443
1248,104394605
1249,86658744
1250,102291111
1251,106003736
1252,102818147
1253,102291110
1254,102819322
1255,103745734
1256,104649200
1257,91555011
1258,105216944
1259,104757116
1260,105216944
1261,105501395
1262,102492154
1263,25992951
1264,104873548
1265,105048109
1266,102754212
1267,104744130
1268,105940780
1269,105742950
1270,104306076
1271,104757667
1272,105358618
1273,105439905
1274,105440166
1275,105358287
1276,105358737
1277,105358369
1278,105358522
1279,105983359
1280,105803232
1281,105216980
1282,105793790
1283,104872324
1284,103196352
1285,89759559
1286,92868102
1287,96771155
