,id
1178,105600050
1179,105271971
1180,105933945
1181,99027325
1182,104049527
1183,105413488
1184,37692634
1185,93137836
1186,106079294
1187,105906262
1188,106079172
1189,104873268
1190,105933976
1191,106017949
1192,106100644
1193,103349599
1194,105246681
1195,104714889
1196,105236723
1197,104849462
1198,103778307
1199,105170684
1200,105062946
1201,105512621
1202,103137811
1203,105396756
1204,103137808
1205,104099011
1206,104586878
1207,104993255
1208,104948481
1209,102901056
1210,105170684
1211,103778307
1212,105491020
1213,105467398
1214,105498675
1215,105764344
1216,105506703
1217,105017980
1218,105018066
1219,105364113
1220,104298531
1221,105655326
1222,105718502
1223,105693103
1224,105848891
1225,105424979
1226,97657108
1227,101520910
1228,101923250
1229,104129243
1230,105718502
1231,101923250
1232,105693103
1233,100393604
1234,105162845
1235,105721206
1236,105372635
1237,105385160
1238,105385152
1239,92569732
1240,105103235
1241,104227963
1242,105385117
1243,105789530
1244,105608980
1245,102620256
1246,103930804
1247,105910879
1248,105934759
1249,104417583
1250,105079108
1251,106041062
1252,105956938
1253,104671235
1254,105504103
1255,103138117
1256,105499815
1257,106090830
1258,104785031
1259,104737394
1260,104874736
1261,104613222
1262,102794390
1263,104996052
1264,103470793
1265,104280899
1266,105620012
1267,103773476
1268,104923726
1269,106099132
1270,104280910
1271,106007071
1272,105408324
1273,106005467
1274,81411842
1275,105700765
1276,105847221
1277,103519552
1278,105981846
1279,105170054
1280,102571278
1281,105600690
1282,105199669
1283,99049201
1284,105233701
1285,81916455
1286,106084497
1287,99120283
1288,104873618
1289,105411599
1290,105960948
1291,100562582
1292,106084497
1293,99120283
1294,105495571
1295,100271000
1296,105208107
1297,100379046
1298,104873618
1299,105271383
1300,105259576
1301,84487916
1302,104605131
1303,105900472
1304,104788766
1305,105109775
1306,105836475
1307,106040084
1308,103145543
1309,105194744
1310,106060022
1311,105967338
1312,104404928
1313,96901938
1314,105105531
1315,106060254
1316,105550708
1317,93323893
1318,104980921
1319,104871402
1320,105431457
1321,104889095
1322,105509979
1323,105280856
1324,104871402
1325,103972730
1326,104846452
1327,105906088
1328,103207018
1329,105907678
1330,105710455
1331,105953551
1332,105483625
1333,98422227
1334,104875960
1335,105361084
1336,103418917
1337,102449701
1338,106087622
1339,97018103
1340,105373601
1341,105774491
1342,40485328
1343,105617741
1344,106106585
1345,105226739
1346,105869736
1347,98398663
1348,106088650
1349,103134097
1350,105906293
1351,104663092
1352,105441501
1353,105535065
1354,105765793
1355,104284088
1356,104860999
1357,106078928
1358,105207877
1359,105027489
1360,106021318
1361,105059187
1362,105840127
1363,103134097
1364,104125157
1365,105547595
1366,105500907
1367,104593634
1368,105035763
1369,104889102
1370,104960422
1371,104902130
1372,105912193
1373,103313803
1374,105137639
1375,99815271
1376,105881712
1377,99750758
1378,104063799
1379,105658523
1380,105658523
1381,104840997
1382,105864073
1383,84114434
1384,103492046
1385,104857882
1386,104439625
1387,105903381
1388,105926776
1389,105360346
1390,101451051
1391,104590215
1392,104980933
1393,105807891
1394,103620857
1395,105542597
1396,103754258
1397,105113402
1398,104128290
1399,105710470
1400,105908827
1401,103915991
1402,105875520
1403,105528203
1404,104383928
1405,105455288
1406,105499823
1407,105956896
1408,103161409
1409,105846337
1410,105282463
1411,102070923
1412,103161409
1413,103800700
1414,105455288
1415,105956896
1416,105678645
1417,105129642
1418,105528203
1419,105933978
1420,105933492
1421,106042355
1422,103125613
1423,105408968
1424,102760661
1425,105469327
1426,103546819
1427,105268370
1428,103746366
1429,105233613
1430,99062489
1431,101097841
1432,105186651
1433,105234546
1434,104309631
1435,104309654
1436,36023062
1437,105410873
1438,102995219
1439,105268154
1440,104309654
1441,104871674
1442,101273646
1443,105887660
1444,103352582
1445,104902458
1446,105194945
1447,105652599
1448,104793203
1449,105838612
1450,89122618
1451,105180097
1452,105587997
1453,104513224
1454,104998888
1455,103045509
1456,103728637
1457,105622690
1458,103506166
1459,105595093
1460,102889943
1461,103984819
1462,105494372
1463,106063047
1464,103163405
1465,105466568
1466,106072757
1467,106013032
1468,106021676
1469,99062496
1470,104858680
1471,103079218
1472,105343170
1473,105528358
1474,105655311
1475,99062496
1476,103673405
1477,102087362
1478,106032529
1479,105941719
1480,105933925
1481,104799471
1482,105843202
1483,105557270
1484,103049942
1485,105789782
1486,105450934
1487,105574569
1488,100066221
1489,104619652
1490,104128066
1491,105434351
1492,103781607
1493,101513076
1494,103138092
1495,105277955
1496,103998609
1497,89442946
1498,100176933
1499,105634933
1500,105916662
1501,103692979
1502,105911308
1503,105912192
1504,105233337
1505,100208682
1506,105347919
1507,103682804
1508,104170239
1509,104340140
