,id
785,105465974
786,91929350
787,104349641
788,105471846
789,105095798
790,105970043
791,105396202
792,103376462
793,105997637
794,105433297
795,104510001
796,103767225
797,102307831
798,89007359
799,104760811
800,105338988
801,103989058
802,105526403
803,104377042
804,105994536
805,105928185
806,104533551
807,103483157
808,104693526
809,105449128
810,105997637
811,103169320
812,104814036
813,105919206
814,105925474
815,105914136
816,105689282
817,105804428
818,105640875
819,105474498
820,105818837
821,99981056
822,105876486
823,105404994
824,105793994
825,105270806
826,106010612
827,104899292
828,106000873
829,105002752
830,102861986
831,105797006
832,101658786
833,104847864
834,105700266
835,104996081
836,105931196
837,105778121
838,104735975
839,104447560
840,104447560
841,101658786
842,105983328
843,105023935
844,104480592
845,105384643
846,103351910
847,105162315
848,103843778
849,105094851
850,103193981
851,105918077
852,105354855
853,105411924
854,105917884
855,105472663
856,105828688
857,105361262
858,104093099
859,105305781
860,105852694
861,105403971
862,105988939
863,105087077
864,105233216
865,102554676
866,105129946
867,105740959
868,105169585
869,104804424
870,105704124
871,105903300
872,104823562
873,104804424
874,104965444
875,104088882
876,105408199
877,105605416
878,104347371
879,105392283
880,104690740
881,105313854
882,105805141
883,105596050
884,104977915
885,105298566
886,105561318
887,105825829
888,105971925
889,105500766
890,105721507
891,104447527
892,105889781
893,105589346
894,104448581
895,105576759
896,105816268
897,103557372
898,103702923
899,105428456
900,105428456
901,103702923
902,105841300
903,105816872
904,103590603
905,102815512
906,105679105
907,105774518
908,104867191
909,105509621
910,104063175
911,105371563
912,103840238
913,100890234
914,105908184
915,103947899
916,105925461
917,99886833
918,105229937
919,105087930
920,105040592
921,105109662
922,105702418
923,105849874
924,105513466
925,104949068
926,103515745
927,105023446
928,105981433
929,105864941
930,105794583
931,104427717
932,104995113
933,105241931
934,105526896
935,104715939
936,105880833
937,105226906
938,100043496
939,105337521
940,105148104
941,102996616
942,104534130
943,105221575
944,105169600
945,105089833
946,104932564
947,104065172
948,105580235
949,104677205
950,105974560
951,105905102
952,104627341
953,103761295
954,104845650
955,104948038
956,102817554
957,105662256
958,105763967
959,105767111
960,103882687
961,103958335
962,105836198
963,105763967
964,102817554
965,105767111
966,105662256
967,105383506
968,100817417
969,102175271
970,105750006
971,105524507
972,102175269
973,97818655
974,104774541
975,105199803
976,102175243
977,105834374
978,105886703
979,103033820
980,103220979
981,105998787
982,102970702
983,105924252
984,104499752
985,105970533
986,105700590
987,105217545
988,105876869
989,104966077
990,104999636
991,105729390
992,104280012
993,105578321
994,104966077
995,99625825
996,105020839
997,102323946
998,105625739
999,104996098
1000,105082911
1001,104426563
1002,105873066
1003,105343168
1004,104853913
1005,104561850
1006,105352704
1007,105587709
1008,104940489
